
Quadro extraído em 19 de Dezembro de 2025 (18:44:00)
http://www.ine.pt



Localização geográfica (NUTS - 2024);Taxa de crédito à habitação (%) por Localização geográfica (NUTS - 2024) -  Anual;
;Período de referência dos dados;
;2023;
;% ;
1950506: Oleiros;66,28;
1950507: Penamacor;70,41;
1950508: Proença-a-Nova;72,46;
1950509: Sertã;53,64;
1950510: Vila de Rei;? ?;
1950511: Vila Velha de Ródão;? ?;
196: Beiras e Serra da Estrela;63,72;
1960902: Almeida;81,33;
1960501: Belmonte;65,48;
1960903: Celorico da Beira;69,85;
1960503: Covilhã;69,23;
1960904: Figueira de Castelo Rodrigo;70,36;
1960905: Fornos de Algodres;? ?;
1960504: Fundão;60,35;
1960906: Gouveia;60,62;
1960907: Guarda;67,49;
1960908: Manteigas;? ?;
1960909: Mêda;70,15;
1960910: Pinhel;47,04;
1960911: Sabugal;62,83;
1960912: Seia;53,54;
1960913: Trancoso;59,57;
1D: Oeste e Vale do Tejo;51,14;
1D1: Oeste;46,22;
1D11001: Alcobaça;41,13;
1D11101: Alenquer;63,62;
1D11102: Arruda dos Vinhos;53,75;
1D11005: Bombarral;60,7;
1D11104: Cadaval;49,57;
1D11006: Caldas da Rainha;59,06;
1D11108: Lourinhã;46,74;
1D11011: Nazaré;66,48;
1D11012: Óbidos;59,83;
1D11014: Peniche;65,05;
1D11112: Sobral de Monte Agraço;71,84;
1D11113: Torres Vedras;28,57;
1D2: Médio Tejo;61,29;
1D21401: Abrantes;66,64;
1D21402: Alcanena;61,88;
1D21408: Constância;? ?;
1D21410: Entroncamento;74,67;
1D21411: Ferreira do Zêzere;73,48;
1D21413: Mação;53,23;
1D21421: Ourém;51,59;
1D21417: Sardoal;? ?;
1D21418: Tomar;56,1;
1D21419: Torres Novas;61,66;
1D21420: Vila Nova da Barquinha;? ?;
1D3: Lezíria do Tejo;51,06;
1D31403: Almeirim;61,07;
1D31404: Alpiarça;? ?;
1D31103: Azambuja;66,31;
1D31405: Benavente;68,69;
1D31406: Cartaxo;67;
1D31407: Chamusca;59,34;
1D31409: Coruche;58,82;
1D31412: Golegã;? ?;
1D31414: Rio Maior;69,32;
1D31415: Salvaterra de Magos;46,72;
1D31416: Santarém;37,5;
1A: Grande Lisboa;27,18;
1A0: Grande Lisboa;27,18;
1A01115: Amadora;45,85;
1A01105: Cascais;37,51;
1A01106: Lisboa;22,72;
1A01107: Loures;68,93;
1A01109: Mafra;64,33;
1A01116: Odivelas;74,1;
1A01110: Oeiras;23,96;
1A01111: Sintra;72,53;
1A01114: Vila Franca de Xira;64,5;
1B: Península de Setúbal;70,56;
1B0: Península de Setúbal;70,56;
1B01502: Alcochete;68,27;
1B01503: Almada;76,46;
1B01504: Barreiro;80,13;
1B01506: Moita;82,06;
1B01507: Montijo;75,69;
1B01508: Palmela;74,99;
1B01510: Seixal;78,01;
1B01511: Sesimbra;72,96;
1B01512: Setúbal;50,82;
1C: Alentejo;48,16;
1C1: Alentejo Litoral;49,87;
1C11501: Alcácer do Sal;38,07;
1C11505: Grândola;56,91;
1C10211: Odemira;45,78;
1C11509: Santiago do Cacém;43,68;
1C11513: Sines;60,12;
1C2: Baixo Alentejo;48,11;
1C20201: Aljustrel;49,75;
1C20202: Almodôvar;? ?;
